1000  3.41e-07
1500  3.61e-07
2000  3.51e-07
2500  3.9e-07
3000  2.8e-07
3500  2.6e-07
4000  2.8e-07
4500  3e-07
5000  3e-07
5500  2.81e-07
6000  3e-07
6500  3.21e-07
7000  3.3e-07
7500  3.51e-07
8000  3.31e-07
8500  3.71e-07
9000  3.71e-07
9500  3.31e-07
10000  3.3e-07
10500  3.11e-07
11000  3e-07
11500  3.2e-07
12000  3.2e-07
12500  3.31e-07
13000  3.11e-07
13500  3e-07
14000  3.31e-07
14500  3.81e-07
15000  3.71e-07
15500  3.9e-07
16000  3.41e-07
16500  4.51e-07
17000  4e-07
17500  4.11e-07
18000  2.21e-07
18500  2.2e-07
19000  2.11e-07
19500  4.41e-07
20000  4.41e-07
20500  4.11e-07
21000  4.21e-07
21500  4.21e-07
22000  2.11e-07
22500  2.3e-07
23000  3.3e-07
23500  3.61e-07
24000  4.91e-07
24500  4.51e-07
25000  3.3e-07
25500  3.3e-07
26000  3.3e-07
26500  3.41e-07
27000  3.11e-07
27500  5.01e-07
28000  4.61e-07
28500  4.9e-07
29000  5.21e-07
29500  5.21e-07
30000  5.11e-07
30500  5.11e-07
31000  2.2e-07
31500  4.01e-07
32000  4.11e-07
32500  4.91e-07
33000  4.2e-07
33500  4.51e-07
34000  2.11e-07
34500  2.3e-07
35000  4.21e-07
35500  4.01e-07
36000  4.31e-07
36500  4.51e-07
37000  4.51e-07
37500  3.31e-07
38000  5.21e-07
38500  3.31e-07
39000  3.3e-07
39500  3.51e-07
40000  3.51e-07
40500  3.61e-07
41000  3.1e-07
41500  3.3e-07
42000  3.21e-07
42500  3.31e-07
43000  3.31e-07
43500  3.5e-07
44000  3.21e-07
44500  3.71e-07
45000  3.4e-07
45500  3.5e-07
46000  2.1e-07
46500  2.2e-07
47000  2.3e-07
47500  2.4e-07
48000  2.1e-07
48500  2.3e-07
49000  2.3e-07
49500  4.2e-07
50000  4.41e-07
50500  4.5e-07
51000  3.11e-07
51500  5.01e-07
52000  5.11e-07
52500  3.31e-07
53000  3.41e-07
53500  3.41e-07
54000  3.21e-07
54500  3.61e-07
55000  3.2e-07
55500  3.51e-07
56000  3.31e-07
56500  3.51e-07
57000  5.01e-07
57500  3.5e-07
58000  3.41e-07
58500  3.41e-07
59000  3.51e-07
59500  3.5e-07
60000  3.31e-07
60500  3.51e-07
61000  3.41e-07
61500  3.3e-07
62000  3.5e-07
62500  3.3e-07
63000  3.61e-07
63500  3.3e-07
64000  3.1e-07
64500  3.61e-07
65000  2.4e-07
65500  2.21e-07
66000  2.2e-07
66500  2.31e-07
67000  2.31e-07
67500  2.41e-07
68000  4.3e-07
68500  2.4e-07
69000  2.4e-07
69500  2.41e-07
70000  2.1e-07
70500  2.4e-07
71000  4.21e-07
71500  5.01e-07
72000  4.61e-07
72500  4.81e-07
73000  4.61e-07
73500  5.01e-07
74000  4.11e-07
74500  4.51e-07
75000  3.8e-07
75500  4.91e-07
76000  7.71e-07
76500  5.21e-07
77000  3.51e-07
77500  3.6e-07
78000  3.61e-07
78500  3.7e-07
79000  3.51e-07
79500  3.81e-07
80000  5.31e-07
80500  3.61e-07
81000  3.61e-07
81500  3.81e-07
82000  3.41e-07
82500  4.41e-07
83000  3.5e-07
83500  3.61e-07
84000  3.21e-07
84500  3.61e-07
85000  3.5e-07
85500  3.71e-07
86000  3.3e-07
86500  5.61e-07
87000  3.7e-07
87500  3.51e-07
88000  2.31e-07
88500  2.4e-07
89000  2.3e-07
89500  2.41e-07
90000  2.2e-07
90500  2.3e-07
91000  2.4e-07
91500  2.3e-07
92000  2.31e-07
92500  2.3e-07
93000  2.5e-07
93500  2.41e-07
94000  2.4e-07
94500  2e-07
95000  2.31e-07
95500  2.51e-07
96000  2.1e-07
96500  2.51e-07
97000  2.51e-07
97500  4.81e-07
98000  4.71e-07
98500  2.2e-07
99000  2.3e-07
99500  2.21e-07
100000  5.01e-07
