1000  5.603e-06
1500  8.224e-06
2000  1.094e-05
2500  1.3705e-05
3000  1.6318e-05
3500  1.9045e-05
4000  2.1752e-05
4500  2.4504e-05
5000  3.2311e-05
5500  2.9841e-05
6000  3.2548e-05
6500  3.526e-05
7000  3.8288e-05
7500  4.0663e-05
8000  4.3359e-05
8500  4.602e-05
9000  4.8752e-05
9500  5.1472e-05
10000  0.000444395
10500  5.6828e-05
11000  5.9545e-05
11500  6.2237e-05
12000  6.4966e-05
12500  6.7667e-05
13000  7.0348e-05
13500  7.305e-05
14000  7.5786e-05
14500  0.000448837
15000  8.1105e-05
15500  8.3838e-05
16000  8.6564e-05
16500  0.000105375
17000  0.000175634
17500  0.000246183
18000  0.000317059
18500  0.000387191
19000  0.000457761
19500  0.000595438
20000  0.000616323
20500  0.000736077
21000  0.000739877
21500  0.000816484
22000  0.000906487
22500  0.000965292
23000  0.00102899
23500  0.00110475
24000  0.00118542
24500  0.00125734
25000  0.0013164
25500  0.0014976
26000  0.00144023
26500  0.00146691
27000  0.00170219
27500  0.0015962
28000  0.00170157
28500  0.00185731
29000  0.00179907
29500  0.00188105
30000  0.00193793
30500  0.00200302
31000  0.00209214
31500  0.00213974
32000  0.00234719
32500  0.00228132
33000  0.00235876
33500  0.00245714
34000  0.00269501
34500  0.00260178
35000  0.0026698
35500  0.00273773
36000  0.0027747
36500  0.00282671
37000  0.00293176
37500  0.00296034
38000  0.00304688
38500  0.00313747
39000  0.00353501
39500  0.00325449
40000  0.00329497
40500  0.00391545
41000  0.00346917
41500  0.00359385
42000  0.00364736
42500  0.0036456
43000  0.00376042
43500  0.00383056
44000  0.00393013
44500  0.00394057
45000  0.00398709
45500  0.0041508
46000  0.00414515
46500  0.0041824
47000  0.00428187
47500  0.00433848
48000  0.00467748
48500  0.00452076
49000  0.00461732
49500  0.0045895
50000  0.00469413
50500  0.0047562
51000  0.0048727
51500  0.00493259
52000  0.00498776
52500  0.00504467
53000  0.00517283
53500  0.00514905
54000  0.00520918
54500  0.00527685
55000  0.00545881
55500  0.00542511
56000  0.00549668
56500  0.00560867
57000  0.00562539
57500  0.00574241
58000  0.00577235
58500  0.00582337
59000  0.00589644
59500  0.00596599
60000  0.00611056
60500  0.00647292
61000  0.00625226
61500  0.0062684
62000  0.00639308
62500  0.00651497
63000  0.00663927
63500  0.00650696
64000  0.0066689
64500  0.00665402
65000  0.00676036
65500  0.00682026
66000  0.00684374
66500  0.00708084
67000  0.00707195
67500  0.00704454
68000  0.00712643
68500  0.00734797
69000  0.00726463
69500  0.00732209
70000  0.00740816
70500  0.00749128
71000  0.00769636
71500  0.00765094
72000  0.00766364
72500  0.00794437
73000  0.00792645
73500  0.00846501
74000  0.00795081
74500  0.00805914
75000  0.00825499
75500  0.00815003
76000  0.00844722
76500  0.00835747
77000  0.0084674
77500  0.00844717
78000  0.0085829
78500  0.00887044
79000  0.0088413
79500  0.00875394
80000  0.00878738
80500  0.00890321
81000  0.00910019
81500  0.00904663
82000  0.00925111
82500  0.00919162
83000  0.00917179
83500  0.00934665
84000  0.00939021
84500  0.00940034
85000  0.00964749
85500  0.00968134
86000  0.00987813
86500  0.00978082
87000  0.00982491
87500  0.00983227
88000  0.0102308
88500  0.0101972
89000  0.0101419
89500  0.0101561
90000  0.0102041
90500  0.0103503
91000  0.0103222
91500  0.0104163
92000  0.0105339
92500  0.0106802
93000  0.0106361
93500  0.0106305
94000  0.0112891
94500  0.0113391
95000  0.0117731
95500  0.0108908
96000  0.0110267
96500  0.0114039
97000  0.0111985
97500  0.0114754
98000  0.0115628
98500  0.0117635
99000  0.0116974
99500  0.0122971
100000  0.0116701
