1000  1.496e-06
1500  1.679e-06
2000  1.511e-06
2500  1.214e-06
3000  9.8e-07
3500  7.21e-07
4000  6.57e-07
4500  5.65e-07
5000  5.4e-07
5500  6.13e-07
6000  5.63e-07
6500  5.91e-07
7000  5.9e-07
7500  5.65e-07
8000  4.97e-07
8500  5.95e-07
9000  5.49e-07
9500  5.5e-07
10000  5.95e-07
10500  5.05e-07
11000  5.92e-07
11500  5.86e-07
12000  6.19e-07
12500  5.96e-07
13000  5.83e-07
13500  6.13e-07
14000  5.41e-07
14500  6.16e-07
15000  5.92e-07
15500  5.86e-07
16000  6.12e-07
16500  7.39e-07
17000  7.33e-07
17500  7.22e-07
18000  7.14e-07
18500  6.33e-07
19000  7.74e-07
19500  8.62e-07
20000  7.48e-07
20500  6.41e-07
21000  6.35e-07
21500  7.46e-07
22000  7.18e-07
22500  7.36e-07
23000  7.59e-07
23500  7.45e-07
24000  6.61e-07
24500  7.46e-07
25000  7.55e-07
25500  7.77e-07
26000  7.09e-07
26500  7.4e-07
27000  7.45e-07
27500  7.74e-07
28000  7.64e-07
28500  7.84e-07
29000  7.61e-07
29500  9.47e-07
30000  7.65e-07
30500  6.96e-07
31000  7.69e-07
31500  7.15e-07
32000  6.59e-07
32500  7.72e-07
33000  9.15e-07
33500  8.93e-07
34000  8.85e-07
34500  8.5e-07
35000  8.57e-07
35500  8.82e-07
36000  8.47e-07
36500  8.97e-07
37000  8.52e-07
37500  9.34e-07
38000  7.99e-07
38500  8.29e-07
39000  8.57e-07
39500  9.08e-07
40000  8.55e-07
40500  9.37e-07
41000  8.07e-07
41500  8.7e-07
42000  7.88e-07
42500  8.13e-07
43000  8.97e-07
43500  8.88e-07
44000  8.9e-07
44500  9.34e-07
45000  9.07e-07
45500  9.1e-07
46000  8.68e-07
46500  8.31e-07
47000  8.54e-07
47500  9.35e-07
48000  8.92e-07
48500  9.55e-07
49000  8.8e-07
49500  8.47e-07
50000  8.63e-07
50500  8.25e-07
51000  9.19e-07
51500  8.78e-07
52000  8.46e-07
52500  9.28e-07
53000  8.97e-07
53500  8.98e-07
54000  9.66e-07
54500  8.66e-07
55000  8.76e-07
55500  9.28e-07
56000  9.04e-07
56500  9.52e-07
57000  8.64e-07
57500  8.42e-07
58000  8.07e-07
58500  8.33e-07
59000  8.96e-07
59500  9.85e-07
60000  9.5e-07
60500  9.52e-07
61000  8.72e-07
61500  8.08e-07
62000  8.25e-07
62500  8.46e-07
63000  8.56e-07
63500  8.44e-07
64000  8.36e-07
64500  9.23e-07
65000  8.94e-07
65500  9.28e-07
66000  1.008e-06
66500  1.105e-06
67000  1.082e-06
67500  1.157e-06
68000  9.86e-07
68500  1.146e-06
69000  9.48e-07
69500  1.25e-06
70000  9.96e-07
70500  1.195e-06
71000  1.023e-06
71500  1.21e-06
72000  9.31e-07
72500  1.226e-06
73000  1.022e-06
73500  1.209e-06
74000  9.43e-07
74500  1.149e-06
75000  1.043e-06
75500  1.243e-06
76000  1.073e-06
76500  1.206e-06
77000  9.92e-07
77500  1.202e-06
78000  1.011e-06
78500  1.138e-06
79000  1.114e-06
79500  1.188e-06
80000  9.43e-07
80500  1.229e-06
81000  1.056e-06
81500  1.23e-06
82000  9.36e-07
82500  1.088e-06
83000  9.78e-07
83500  1.141e-06
84000  9.5e-07
84500  1.143e-06
85000  9.63e-07
85500  1.217e-06
86000  1.022e-06
86500  1.187e-06
87000  1.094e-06
87500  1.168e-06
88000  1.026e-06
88500  1.222e-06
89000  1.066e-06
89500  1.245e-06
90000  1.044e-06
90500  1.12e-06
91000  1.022e-06
91500  1.169e-06
92000  1.054e-06
92500  1.107e-06
93000  1e-06
93500  1.181e-06
94000  1.056e-06
94500  1.114e-06
95000  1.028e-06
95500  1.159e-06
96000  1.017e-06
96500  1.25e-06
97000  1.037e-06
97500  1.211e-06
98000  1.031e-06
98500  1.135e-06
99000  1.054e-06
99500  1.157e-06
100000  1.052e-06
